id,observed_on,time_observed_at,time_zone,user_id,user_name,created_at,updated_at,quality_grade,license,image_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
138311031,10/9/22,2022-10-09 19:10:36 UTC,America/Edmonton,1448507,Jenny Feick,2022-10-10 21:21:23 UTC,2024-06-27 06:06:40 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/236376380/medium.jpg,,,1,0,FALSE,3,"Banff National Park, Improvement District No. 9 Banff, AB, CA",51.22452,-115.9973833,15,,,,15,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
138327159,10/9/22,2022-10-09 18:12:06 UTC,America/Vancouver,59776,Adam Huggins,2022-10-10 23:48:56 UTC,2022-10-16 02:46:17 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/236406007/medium.jpg,,,1,0,FALSE,3,"Central Kootenay, BC, CA",49.46195333,-117.1569362,4,,,,4,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
138348122,10/1/22,2022-10-01 22:00:11 UTC,Pacific Time (US & Canada),6179800,,2022-10-11 03:25:38 UTC,2023-09-01 20:00:22 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/236445809/medium.jpeg,,,1,0,FALSE,2,"Leavenworth, WA 98826, USA",47.4795481,-120.7920266,,,,,,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
138384463,9/24/21,2021-09-24 23:06:37 UTC,Pacific Time (US & Canada),6205904,Cheryl Dill,2022-10-11 13:50:45 UTC,2022-11-25 00:31:53 UTC,research,,https://static.inaturalist.org/photos/236517084/medium.jpg,,,1,0,FALSE,3,"North Cascades National Park, Stehekin, WA, US",48.49952,-120.7612,24,,,,24,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
138529868,10/6/22,2022-10-06 17:13:35 UTC,Pacific Time (US & Canada),3154933,,2022-10-12 18:33:54 UTC,2022-11-05 18:22:23 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/236794628/medium.jpg,,,1,0,FALSE,3,"Okanogan - Wenatchee National Forest, Leavenworth, WA, US",47.4965855,-120.8325734,139,,,,139,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
138581331,10/12/22,2022-10-12 19:47:54 UTC,Pacific Time (US & Canada),2710493,,2022-10-13 04:27:23 UTC,2022-12-12 23:51:13 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/236892683/medium.jpg,,,2,0,FALSE,3,"Okanogan - Wenatchee National Forest, Stehekin, WA, US",48.50742,-120.673745,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
138602697,10/6/22,2022-10-06 18:39:00 UTC,America/Edmonton,2151194,,2022-10-13 12:34:03 UTC,2024-06-27 06:06:32 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/236933737/medium.jpeg,,,2,0,FALSE,,"Improvement District No. 9, AB T0L, Canada",51.47407778,-116.0982972,10,,,,10,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
138745133,10/12/22,2022-10-12 15:29:43 UTC,Pacific Time (US & Canada),6138730,,2022-10-14 18:16:17 UTC,2022-12-07 18:32:35 UTC,research,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/237186987/medium.jpeg,,,1,0,FALSE,2,"Chelan County, WA, USA",48.5084314,-120.7654096,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
138752809,10/13/22,2022-10-13 16:29:17 UTC,Pacific Time (US & Canada),3154933,,2022-10-14 19:28:09 UTC,2022-11-05 18:18:45 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/237201003/medium.jpg,,,1,0,FALSE,3,"Okanogan - Wenatchee National Forest, Leavenworth, WA, US",47.46104509,-120.9360184,357,,,,357,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
138780375,10/14/22,2022-10-14 17:20:50 UTC,Pacific Time (US & Canada),4622284,,2022-10-15 00:16:53 UTC,2024-01-23 06:20:24 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/237255073/medium.jpeg,,,3,1,FALSE,333,"Kittitas County, US-WA, US",47.45739365,-120.9334259,3,,,,3,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
138802642,10/9/22,2022-10-09 20:22:00 UTC,Pacific Time (US & Canada),232932,Sydney Gerig,2022-10-15 05:30:52 UTC,2023-08-18 05:18:10 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/237296497/medium.jpeg,,,2,0,FALSE,,"Blue Lake Trail - Okanogan-Wenatchee NF, Chelan County, WA",48.51314283,-120.671568,786,,,,786,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
138841566,10/13/22,2022-10-13 19:07:46 UTC,Pacific Time (US & Canada),25173,Daniel Mathews,2022-10-15 14:27:55 UTC,2022-11-05 18:05:48 UTC,research,,https://static.inaturalist.org/photos/237360555/medium.jpg,,,1,0,FALSE,3,"Okanogan - Wenatchee National Forest, Mazama, WA, US",48.48182,-120.6532667,3,,,,3,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
138856625,9/27/22,2022-09-27 20:24:00 UTC,America/Edmonton,88044,BioBlitz,2022-10-15 16:25:55 UTC,2024-06-27 06:06:30 UTC,research,CC-BY-ND,https://inaturalist-open-data.s3.amazonaws.com/photos/237387265/medium.jpeg,,Taylor Lake,2,0,FALSE,,"Improvement District No. 9, AB T0L, Canada",51.3082291,-116.112615,632,,,,632,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
139134285,10/15/22,2022-10-15 17:49:00 UTC,Pacific Time (US & Canada),6249723,,2022-10-17 17:12:57 UTC,2022-10-17 17:37:27 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/237915219/medium.jpg,,,1,0,FALSE,,"Chelan County, WA, USA",47.46045997,-120.938275,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
139196554,10/16/22,2022-10-16 21:24:51 UTC,Pacific Time (US & Canada),586591,Lexi Menth,2022-10-18 04:11:51 UTC,2022-11-05 21:46:09 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/238037381/medium.jpg,,,1,0,FALSE,3,"Okanogan - Wenatchee National Forest, Mazama, WA, US",48.69921167,-120.675705,5,,,,5,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
139292375,10/8/22,,Pacific Time (US & Canada),6003752,Jessica Harvey,2022-10-19 02:02:01 UTC,2022-11-05 17:48:39 UTC,research,,https://static.inaturalist.org/photos/238217078/medium.jpeg,,,1,0,FALSE,2,"Winthrop, WA 98862, USA",48.50767741,-120.6729567,333,,,,333,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
139535785,9/27/22,2022-09-27 19:05:00 UTC,America/Edmonton,458238,,2022-10-21 16:26:32 UTC,2024-06-27 06:06:24 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/238677700/medium.jpeg,,Taylor Lake,1,0,FALSE,,"Improvement District No. 9, AB T0L, Canada",51.30041265,-116.0959891,333,,,,333,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
139705902,10/22/22,2022-10-22 21:00:37 UTC,Pacific Time (US & Canada),1429048,rebecca bachman,2022-10-23 03:08:22 UTC,2023-01-27 22:07:20 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/239003307/medium.jpg,,,3,1,FALSE,3,"Bosque Nacional de Wenatchee, Leavenworth, WA, US",47.47282,-120.93712,4,,,,4,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
139810262,8/10/22,2022-08-11 00:43:00 UTC,America/Edmonton,4176670,Floyd E. Hayes,2022-10-23 22:54:35 UTC,2022-10-24 22:49:35 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/239194040/medium.jpeg,,,1,0,FALSE,,"East Kootenay, BC, Canada",50.73882222,-116.7687917,4,,,,4,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
140002302,10/5/22,2022-10-05 19:39:47 UTC,America/Vancouver,1421387,Kate McKeown,2022-10-25 21:16:30 UTC,2023-01-25 21:08:22 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/239572606/medium.jpeg,,,1,0,FALSE,2,"Manning Park, BC V0X 1R0, Canada",49.01415278,-120.8323222,,,,,,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
140002346,10/5/22,2022-10-05 20:51:37 UTC,America/Vancouver,1421387,Kate McKeown,2022-10-25 21:17:12 UTC,2023-01-25 21:08:22 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/239572760/medium.jpeg,,,1,0,FALSE,2,"Manning Park, BC V0X 1R0, Canada",49.02603333,-120.8304917,,,,,,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
140419732,10/15/22,2022-10-15 22:09:05 UTC,America/Vancouver,4326759,,2022-10-29 19:56:56 UTC,2022-10-30 00:31:04 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/240362951/medium.jpg,,,1,0,FALSE,3,"E.C. Manning Provincial Park, Fraser Valley, BC, CA",49.02631383,-120.8303967,14,,,,14,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
141655516,8/31/22,2022-08-31 19:42:00 UTC,Pacific Time (US & Canada),236267,Tynan Ramm-Granberg,2022-11-11 00:43:28 UTC,2022-11-12 19:19:52 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/242728973/medium.jpg,,,1,0,FALSE,,"Chelan County, WA, USA",48.01856589,-120.7300699,473,,,,473,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
141824238,9/15/20,2020-09-15 17:19:00 UTC,America/Vancouver,6308759,Alan Burger,2022-11-12 21:53:32 UTC,2022-11-16 00:19:28 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/243049307/medium.jpg,,,2,0,FALSE,,"Cathedral Park, BC, Canada",49.07205563,-120.1937221,61,,,,61,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
141930385,7/2/22,2022-07-02 20:24:00 UTC,Pacific Time (US & Canada),1657037,Christopher J. Earle,2022-11-13 21:57:41 UTC,2023-02-14 14:54:40 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/243248718/medium.jpg,"foliage, in-habitat, seed-cone",fertile cones and young foliage,1,0,FALSE,,"Okanogan County, WA, USA",48.69636838,-120.6741121,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
141930393,7/4/22,2022-07-04 16:59:00 UTC,Pacific Time (US & Canada),1657037,Christopher J. Earle,2022-11-13 21:57:42 UTC,2022-11-13 22:43:20 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/243248821/medium.jpg,"Forest, Ice, Landscape, Mountain-Cascades, Mountains, in-habitat, whole-plant",also some fir and spruce,1,0,FALSE,,"Okanogan, Washington, United States",48.78042974,-120.7299635,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
141930394,7/4/22,2022-07-04 17:37:00 UTC,Pacific Time (US & Canada),1657037,Christopher J. Earle,2022-11-13 21:57:43 UTC,2022-11-13 22:43:14 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/243248851/medium.jpg,"Forest, Ice, Landscape, Mountain-Cascades, Mountains, People, in-habitat, whole-plant",,1,0,FALSE,,"Okanogan, Washington, United States",48.778447,-120.7231804,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
141930402,7/4/22,2022-07-04 19:33:00 UTC,Pacific Time (US & Canada),1657037,Christopher J. Earle,2022-11-13 21:57:44 UTC,2023-12-29 02:08:47 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/243248901/medium.jpg,"Ecology, Forest, Ice, Landscape, Mountain-Cascades, Mountains, Timberline, in-habitat, whole-plant","also spruce, fir",2,0,FALSE,,"Whatcom, Washington, United States",48.75355072,-120.6943377,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
142329674,9/18/22,2022-09-19 00:41:00 UTC,America/Edmonton,5180443,,2022-11-19 00:49:01 UTC,2024-06-27 06:06:17 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/243990752/medium.jpeg,,,2,0,FALSE,,"Improvement District No. 9, AB T0L, Canada",51.3282378,-116.2140792,176,,,,176,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
142329770,9/22/22,2022-09-23 01:15:00 UTC,America/Edmonton,5180443,,2022-11-19 00:50:55 UTC,2024-06-28 02:13:57 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/243991035/medium.jpeg,,,2,0,FALSE,,"Tower of Babel, Improvement District No. 9, AB T0L, Canada",51.325,-116.17,1355,,,,1355,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
142330080,9/24/22,2022-09-24 16:48:00 UTC,America/Edmonton,5180443,,2022-11-19 00:54:58 UTC,2024-06-28 02:13:52 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/243991363/medium.jpeg,,,2,0,FALSE,,"Improvement District No. 9, AB T0L, Canada",51.10845466,-115.8579292,1863,,,,1863,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
142330184,9/26/22,2022-09-26 23:38:00 UTC,America/Edmonton,5180443,,2022-11-19 00:57:11 UTC,2024-06-27 06:03:50 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/243991516/medium.jpeg,,,2,0,FALSE,,"Improvement District No. 9, AB T0L, Canada",51.32621386,-116.2108737,612,,,,612,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
143237536,9/24/22,2022-09-24 19:32:41 UTC,Pacific Time (US & Canada),3797293,Lara Jansen,2022-11-29 03:17:54 UTC,2022-11-29 17:24:50 UTC,research,,https://static.inaturalist.org/photos/245628650/medium.jpg,,,1,0,FALSE,3,"Okanogan - Wenatchee National Forest, Leavenworth, WA, US",47.55123667,-120.8748383,7,,,,7,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
143470967,9/26/22,2022-09-26 22:52:14 UTC,America/Edmonton,4527805,Angie Sherstan,2022-12-02 03:02:24 UTC,2024-06-27 06:03:44 UTC,research,,https://static.inaturalist.org/photos/246257197/medium.jpg,,,1,0,FALSE,3,"Banff National Park, Improvement District No. 9 Banff, AB, CA",51.32818667,-116.2154467,10,,,,10,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
143545404,8/13/14,2014-08-14 02:26:00 UTC,America/Vancouver,6308759,Alan Burger,2022-12-03 05:51:58 UTC,2022-12-03 17:55:52 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/246193919/medium.jpg,,,1,0,FALSE,,"Cathedral Park, Okanagan-Similkameen, BC, Canada",49.06075581,-120.2019583,300,,,,300,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
143568901,7/5/22,2022-07-05 18:00:00 UTC,Pacific Time (US & Canada),1657037,Christopher J. Earle,2022-12-03 15:49:15 UTC,2022-12-07 18:12:29 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/246238747/medium.jpg,"Forest, in-habitat, whole-plant",Alpine larch (left) and whitebark pine (right),1,0,FALSE,,"Okanogan, Washington, United States",48.25569712,-120.325856,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
143568902,7/5/22,2022-07-05 19:15:00 UTC,Pacific Time (US & Canada),1657037,Christopher J. Earle,2022-12-03 15:49:15 UTC,2023-02-14 14:53:13 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/246238780/medium.jpg,"foliage, in-habitat, seed-cone","Alpine larch, fertile seed cones and young foliage, on a large and old tree.",1,0,FALSE,,"Okanogan, Washington, United States",48.24279361,-120.3373427,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
143568903,7/5/22,2022-07-05 20:11:00 UTC,Pacific Time (US & Canada),1657037,Christopher J. Earle,2022-12-03 15:49:15 UTC,2023-06-21 01:08:17 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/246238795/medium.jpg,"Ice, in-habitat, whole-plant","Alpine larch, an exceptionally old and large individual. Such trees are common at this site, though virtually all have pith rot.",2,0,FALSE,,"Okanogan, Washington, United States",48.24274105,-120.3382152,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
143568907,7/5/22,2022-07-05 21:57:00 UTC,Pacific Time (US & Canada),1657037,Christopher J. Earle,2022-12-03 15:49:16 UTC,2023-06-21 01:07:18 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/246238822/medium.jpg,"Forest, in-habitat, whole-plant","The lowest alpine larches we saw, in mixed forest with lodgepole pine, whitebark pine, subalpine fir, and Engelmann spruce",2,0,FALSE,,"Okanogan, Washington, United States",48.26472124,-120.3213844,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
143705280,9/7/22,2022-09-07 21:07:40 UTC,America/Edmonton,1717149,,2022-12-05 05:38:20 UTC,2022-12-12 19:06:19 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/246500924/medium.jpeg,,,1,0,FALSE,2,"Parson, BC V0A 1L0, Canada",51.3439216,-116.3220833,,,,,,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
144485581,9/7/22,2022-09-07 21:07:40 UTC,America/Edmonton,1717149,,2022-12-16 17:57:04 UTC,2022-12-29 16:54:26 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/247990462/medium.jpeg,,,1,0,FALSE,2,"Parson, BC V0A 1L0, Canada",51.3439216,-116.3220833,,,,,,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
144491792,3/29/22,2022-03-29 20:06:31 UTC,America/Edmonton,1717149,,2022-12-16 20:10:51 UTC,2024-06-28 02:13:31 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/248003359/medium.jpeg,,,1,0,FALSE,2,"Exshaw, AB T0L 2C0, Canada",50.7199616,-115.236705,,,,,,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
144491964,2/25/22,2022-02-25 23:04:00 UTC,America/Edmonton,1717149,,2022-12-16 20:14:11 UTC,2022-12-19 15:08:10 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/248003820/medium.jpeg,,,1,0,FALSE,2,"Spillimacheen, BC V0A 1P0, Canada",50.90546033,-116.2443237,,,,,,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
144494707,10/16/22,2022-10-16 20:50:00 UTC,Pacific Time (US & Canada),1657037,Christopher J. Earle,2022-12-16 21:04:31 UTC,2022-12-24 18:08:01 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/248009170/medium.jpg,"Autumn-color, Ecosystems, Landscape, Mountain-Cascades, Mountains, in-habitat, whole-plant",,1,0,FALSE,,"Okanogan, Washington, United States",48.55055732,-120.6894312,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
144495492,10/16/22,2022-10-16 21:36:00 UTC,Pacific Time (US & Canada),1657037,Christopher J. Earle,2022-12-16 21:16:17 UTC,2022-12-16 22:02:08 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/248009681/medium.jpg,"Autumn-color, Forest, Geologic ecology, Landscape, Mountain-Cascades, Mountains, Scenery, Timberline, in-habitat, whole-plant","Hinkhouse Peak, with larches",1,0,FALSE,,"Okanogan County, WA, USA",48.54912609,-120.6826298,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
144619614,10/3/22,2022-10-03 20:41:50 UTC,America/Edmonton,962531,Ian Gazeley,2022-12-18 19:43:11 UTC,2024-06-28 02:13:27 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/248251159/medium.jpg,,,1,0,FALSE,3,"Don Getty Wildland Provincial Park, Ranchland No. 66, AB, CA",50.16765299,-114.4116119,75,,,,75,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
144949331,9/22/11,2011-09-22 19:24:00 UTC,Mountain Time (US & Canada),15881,Nicholas J. Tucci,2022-12-23 23:05:26 UTC,2023-01-01 17:46:52 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/248894557/medium.jpg,,,1,0,FALSE,,"Ravalli County, MT, USA",46.22957392,-113.7957727,3906,,,,3906,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
145027613,6/28/22,2022-06-28 19:17:00 UTC,America/Edmonton,1717149,,2022-12-25 05:57:40 UTC,2024-06-28 02:13:22 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249047725/medium.jpeg,,,1,0,FALSE,,"Kananaskis, AB T0L, Canada",50.75505286,-115.2228066,31,,,,31,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
145065320,8/6/22,2022-08-06 19:56:00 UTC,America/Edmonton,1031873,Hubert Szczygieł,2022-12-25 21:04:50 UTC,2023-02-08 14:22:51 UTC,research,CC-BY-NC,https://static.inaturalist.org/photos/249109011/medium.jpg,iNaturalist Canada 2022,,1,0,FALSE,,"East Kootenay, British Columbia, Canada",50.49779333,-115.2387583,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
145313655,8/2/09,2009-08-02 20:13:00 UTC,America/Edmonton,791207,James Kamstra,2022-12-29 04:17:52 UTC,2024-04-02 17:47:45 UTC,research,,https://static.inaturalist.org/photos/249593550/medium.jpeg,,,1,0,FALSE,,"East Kootenay, BC, Canada",51.05545502,-115.7931118,250,,,,250,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
145313676,8/2/09,2009-08-02 18:08:00 UTC,America/Edmonton,791207,James Kamstra,2022-12-29 04:17:56 UTC,2024-06-27 06:03:40 UTC,research,,https://static.inaturalist.org/photos/249593691/medium.jpeg,,,1,0,FALSE,,"Improvement District No. 9, AB T0L, Canada",51.07233352,-115.7795691,150,,,,150,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
146144226,9/13/22,2022-09-13 17:06:00 UTC,America/Edmonton,1717149,,2023-01-08 19:39:29 UTC,2024-06-28 02:13:12 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/251192001/medium.jpeg,,,1,0,FALSE,,"Kananaskis, AB T0L, Canada",50.55314667,-114.8419833,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
146428203,7/24/15,2015-07-25 00:57:59 UTC,Pacific Time (US & Canada),285289,Tina Marie Camp Scheff,2023-01-12 22:36:33 UTC,2024-07-06 13:24:54 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/251743691/medium.jpeg,,,1,0,FALSE,2,"Chelan, WA 98816, USA",48.18371038,-120.8965514,1040,,,,1040,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
146429511,7/24/15,2015-07-25 00:38:02 UTC,Pacific Time (US & Canada),285289,Tina Marie Camp Scheff,2023-01-12 22:55:55 UTC,2024-07-06 13:24:54 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/251745831/medium.jpeg,,,1,0,FALSE,2,"Chelan, WA 98816, USA",48.18516876,-120.901429,1144,,,,1144,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
147053928,9/26/09,2009-09-26 20:24:00 UTC,America/Vancouver,3396573,Steve Ansell,2023-01-21 21:14:45 UTC,2023-02-08 14:22:33 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/252968202/medium.jpeg,,,1,0,FALSE,,"Fraser Valley, BC, Canada",49.02631853,-120.8304423,15,,,,15,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
147746916,10/9/22,2022-10-09 17:59:07 UTC,America/Edmonton,6213140,Ryan James,2023-01-31 05:48:22 UTC,2024-06-28 02:12:52 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/254289062/medium.jpeg,,,1,0,FALSE,2,"Exshaw, AB T0L 2C0, Canada",50.59141919,-115.0135651,,,,,,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
149004527,7/24/22,2022-07-24 20:52:57 UTC,Mountain Time (US & Canada),5410415,,2023-02-18 00:50:50 UTC,2023-02-18 17:01:30 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/256694258/medium.jpg,,,1,0,FALSE,3,"Flathead National Forest, Polebridge, MT, US",48.98233833,-114.5605783,5,,,,5,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
149334605,9/24/22,,America/Edmonton,6510038,Adam,2023-02-21 17:16:35 UTC,2024-06-28 02:12:47 UTC,research,,https://static.inaturalist.org/photos/257308964/medium.jpeg,,,1,0,FALSE,2,"Hillcrest Mines, AB T0K 1C0, Canada",49.33589698,-114.3800103,731,,,,731,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
150468474,3/6/23,2023-03-06 19:51:18 UTC,America/Edmonton,5981111,Claudiane Ouellet-Plamondon,2023-03-07 04:43:50 UTC,2024-06-27 06:03:34 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/259464598/medium.jpg,,,1,0,FALSE,3,"Banff Sunshine Village, Improvement District No. 9 Banff, AB, CA",51.09019167,-115.756005,4,,,,4,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
150709150,7/5/18,2018-07-05 22:48:00 UTC,Pacific Time (US & Canada),106692,Loren Cassin Sackett,2023-03-10 04:15:53 UTC,2024-05-08 00:07:54 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/259923596/medium.jpeg,,tree far right,2,0,FALSE,,"Chelan County, WA, USA",48.51268056,-120.6658944,10,,,,10,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
151330097,8/9/22,2022-08-09 16:59:22 UTC,America/Edmonton,5978502,,2023-03-16 20:48:24 UTC,2024-06-27 06:03:27 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/261090529/medium.jpg,,,2,0,FALSE,3,"Banff National Park, Banff, CA-AB-FN, CA-AB, CA",51.41044424,-116.2523096,3397,,,,3397,,open,,mélèze subalpin,Larix lyallii,subalpine larch,Plantae,69848
152568965,9/29/18,2018-09-29 20:10:00 UTC,America/Vancouver,1143245,Patrick Culbert,2023-03-28 00:30:53 UTC,2023-08-18 05:12:01 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/263393836/medium.jpeg,,,1,0,FALSE,,"Fraser Valley, BC, Canada",49.02320443,-120.8306017,80,,,,80,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
